target_id,LB_NI_48H_3,LB_NI_24H_5,LB_I_3H_1,DM_I_48H_2,LB_NI_6H_2,LB_NI_9H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,DM_NI_48H_2,DM_NI_24H_4,LB_I_48H_5,DM_I_24H_4,LB_NI_48H_2,LB_NI_24H_4,LB_NI_6H_3,LB_NI_9H_3,DM_NI_48H_3,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,LB_I_48H_4,DM_NI_24H_5,DM_I_24H_5,LB_NI_48H_1,LB_I_24H_1,LB_NI_3H_4,LB_I_3H_3,LB_NO_0H_5,DM_NI_48H_1,LB_NI_3H_5,LB_NI_9H_1,LB_NI_6H_1,LB_I_3H_2,DM_I_48H_1,LB_NO_0H_4,LB_NI_24H_1,LB_I_48H_1,LB_NO_0H_3,LB_I_3H_5,LB_NI_3H_2,LB_I_6H_1,LB_I_9H_1,DM_NI_24H_1,DM_I_24H_1,LB_NO_0H_2,LB_I_3H_4,LB_NI_3H_3,LB_NI_24H_3,LB_NI_48H_5,DM_I_24H_2,LB_NO_0H_1,LB_I_48H_3,DM_NI_24H_2,DM_NI_48H_4,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,LB_NI_6H_4,LB_NI_9H_4,DM_I_48H_4,LB_NI_24H_2,LB_NI_48H_4,DM_I_24H_3,DM_NI_24H_3,LB_I_48H_2,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_NI_3H_1,DM_NI_48H_5,DM_I_48H_5,LB_NI_6H_5,LB_NI_9H_5
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_564011,211.265,192.577,228.287,183.388,128.185,154.412,271.061,213.323,210.795,143.108,189.404,206.03,182.477,158.744,116.017,177.38,83.4378,132.258,135.832,202.049,145.079,144.433,81.5141,97.6992,349.44,392.384,106.138,200.743,305.641,103.662,103.428,139.526,75.7389,23.8376,147.003,909.568,165.072,292.482,281.402,171.681,176.87,158.931,165.556,104.332,200.779,236.953,79.9697,216.747,242.709,243.158,92.6821,642.729,204.062,63.4222,178.09,149.251,141.3,168.302,144.97,416.188,176.463,170.047,83.7328,91.8738,154.487,221.65,113.057,188.348,140.015,276.53,205.813,2238.28,165.322,148.345
NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1152076,30.6831,2.16689,52.878,1.05577,0.0,43.7165,1.09916,88.8758,4.23266,4.24675,69.4629,0.0,6.85697,3.35659,1.06038,0.0,3.58578,0.0,0.0,1.03758,31.2179,30.0362,5.65516,0.0,4.2471,1.05201,22.6857,56.2183,15.0828,0.0,6.61757,2.13714,5.59245,4.45408,0.0,71.9076,0.0,3.24199,0.0,1.07942,0.0,6.32123,10.3368,5.25906,1.04492,44.3935,9.48745,4.37582,3.76538,3.23852,4.40399,118.305,18.1836,0.0,1.06713,36.2852,2.16836,0.0,26.3711,71.9386,1.14418,0.0,11.4494,0.0,1.05401,23.0879,117.951,0.0,1.07565,23.7814,1.12363,0.0,2.11389,0.0
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_541572,19.8583,13.9749,18.9738,19.5745,15.3849,21.8552,23.6583,13.6905,24.1593,22.3631,27.9395,7.49743,10.0365,31.5107,11.1984,16.2026,10.422,14.5202,7.78123,20.3774,12.0736,13.916,15.6842,6.60671,34.8616,17.2093,4.53657,22.9742,24.9556,12.0801,23.168,19.2595,10.7379,0.0,14.4618,86.979,14.8082,22.2341,26.5149,31.4141,13.5054,11.0318,20.8602,9.49027,10.9781,23.892,7.28347,28.2728,31.0867,17.9361,14.9371,52.0049,20.9723,6.56035,15.4997,10.974,22.5664,21.8357,17.2495,43.2289,25.1149,32.6291,9.33001,16.224,6.9581,11.5048,1.912,22.1111,11.4948,29.6984,21.3273,132.896,9.47205,26.5091
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_796231,2.06642,0.000918578,0.000777926,0.0,0.0,0.0,0.00577575,2.18135,0.0,4.14012,7.03736e-05,4.16017,16.4113,3.2661,0.0,0.0,0.0,0.0,0.0,0.0,2.03388,15.4597,13.9104,0.0,1.04738,4.15839,0.0,0.0,54.6466,1.04642,0.0,2.2953,0.0,0.0,1.1408,6.82951,0.0,5.36473,7.26244,8.85997,56.5103,2.21974,35.4091,7.35873,1.04183,19.7213,3.53082,0.0,1.07155,1.06164,0.0,6.25296,0.0,0.0,2.11336,0.0,0.0,0.0,0.0,0.0,0.174422,12.72,0.0,3.15314,0.0,4.51982,0.0,1.12366,3.13053,2.04654,0.0,5.13393,4.13255,0.0
NI_9H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_652088,51.6705,36.0447,24.9518,15.4006,12.0528,10.3826,16.2921,37.5983,23.4143,34.9579,26.5491,34.7212,33.1063,20.9983,17.4471,25.0401,4.39489,19.339,15.0939,28.921,20.4655,23.0354,17.6666,15.2872,51.718,49.3563,15.9433,31.5959,51.8869,8.85431,16.3008,27.747,22.3079,2.93401,22.4126,149.205,25.0259,34.5678,48.09,40.9144,22.4465,23.2738,20.0278,16.1735,22.7336,53.6131,16.0729,38.226,60.6845,36.1288,6.94733,99.3348,33.5728,8.28177,33.4812,18.6824,30.495,26.2952,14.2266,49.4041,26.6768,26.9896,23.3214,13.3592,10.9278,28.4325,25.4108,13.639,27.8969,34.3398,20.5759,476.523,25.7011,40.556
BL_3_CKDL230008524-1A_H5HLYDSX7_L2_2_686506,3.49192,0.0,0.0,0.0,0.0,13.8671,17.6082,0.0,0.0,4.58377,0.0,5.97238,0.0,1.18261,0.0,0.000269107,0.0,8.07222,0.0,2.51835,0.0,21.777,0.0,15.8296,4.73077,1.20195,12.4247,2.84358,1.3567,0.0,6.3175,1.83382,0.0,0.0,0.0,18.9653,0.0,2.76404,1.72462,0.0,2.92552,2.19892,0.0,0.0,0.0,1.32677,1.53458,0.0,0.0,2.265,0.0,37.2604,6.49225,0.0,0.0,21.7141,3.27796,3.87363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2311,10.0785,0.0,0.0,0.0,4.0492e-05,0.0,4.07268,0.0
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_308041,0.0,0.00388251,1.54966,0.0,0.0,0.0,0.0,0.0,0.0,0.00979073,0.00404318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36309,0.0,1.78719,2.56024e-05,0.0,0.0,0.0,0.00613774,0.0,4.43099e-05,0.0,0.0,0.0,0.0,3.97341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098514,5.14091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05737,0.0,1.5649,0.0678431,0.0,0.00981087,0.0,0.0,0.0,0.0197537,0.0
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1820827,70.3997,21.249,1.09627e-06,21.5709,20.4802,34.2687,15.391,0.0,31.0968,26.8962,45.6997,26.7504,0.0,29.7928,24.7877,11.9933,8.80623,32.617,29.4093,8.66135,19.807,23.7645,5.72523,0.00977779,19.2912,0.0,0.0,26.4312,2.61978e-06,14.2341,20.4212,0.0,4.99113,0.0,12.5472,74.2514,0.0,25.7825,33.6727,0.0,0.0,41.1008,16.3806,0.0,0.0,15.2522,0.0,30.1002,24.4369,31.3641,1.01158e-07,114.841,33.79,3.36831,12.3424,23.6716,0.000211006,0.0,7.5629,25.2165,32.6464,6.20241,18.2648,10.8586,23.385,24.1888,8.88167,0.0,17.964,15.0719,27.9414,149.588,13.2061,2.31006
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1034355,42.0946,30.9892,41.408,34.2316,24.8117,42.1616,20.3589,23.5848,39.1333,24.0756,42.7547,36.0506,43.4444,34.5149,39.8613,57.4501,19.6096,33.0309,17.6839,28.8829,25.9872,22.7384,9.47903,22.5637,81.7291,85.6335,20.5638,35.2714,63.6318,25.8876,30.7646,44.1077,11.546,4.11195,25.9382,182.617,13.6223,47.6316,59.1424,34.8319,15.5284,18.6868,42.196,17.6628,47.4605,60.2788,15.4889,40.275,82.5737,53.2438,21.8551,116.717,46.4381,7.41336,44.3883,55.7155,20.8378,35.517,18.5153,88.1211,34.9685,44.7062,23.5987,21.9393,38.8299,44.8525,23.6907,22.68,24.8479,54.6721,36.1054,545.801,26.821,48.9834
I_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_844303,5.81659,10.4217,7.83783,13.4944,15.4947,21.0183,20.6077,4.42789,20.7184,17.5555,19.6814,14.253,8.60577,11.1786,8.62963,10.2238,4.83307,1.94983,12.3677,11.3746,18.5646,15.248,0.0,15.2699,17.9782,39.9236,10.8139,20.8214,28.4843,9.18547,11.7619,24.885,7.09238,4.69123,7.75791,64.9847,19.2278,16.8526,23.8417,13.5186,13.4168,9.63022,12.4088,8.66746,18.1057,5.33925,2.98052,15.3132,13.0709,13.2606,8.23988,34.81,12.4851,5.15612,15.7614,6.46077,12.7128,14.4072,10.6165,34.7776,32.0324,9.27325,5.69251,9.17388,22.7756,10.9235,12.9384,5.99427,9.35895,24.1414,20.5626,113.534,12.902,5.31429
NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_75757,143.716,53.0153,116.733,82.1756,71.0039,106.815,117.034,85.8472,131.075,58.5676,103.053,112.318,94.0943,71.3802,84.1355,101.048,87.0534,60.724,70.6383,88.0622,89.9029,79.5987,51.4839,63.0074,186.491,191.161,72.5582,102.167,149.548,17.8178,58.6227,82.259,38.2332,6.72709,75.5529,525.234,85.1721,152.124,142.953,115.577,79.4447,89.1724,111.818,47.9907,106.823,157.121,40.4678,94.4691,145.716,83.7669,63.3949,276.833,113.424,50.9033,81.9083,56.4957,73.3446,55.0216,50.0671,71.4193,142.727,85.0885,54.5055,43.0013,64.0803,107.12,62.8141,132.412,89.4553,139.691,111.342,1299.5,111.435,142.51
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1604835,7.57227,3.11329,4.27371,4.09222,0.0,0.0,0.0,3.06393,1.65389,6.80753,2.40617,0.0,8.91193,6.11021,2.80389,1.17404,2.89452,1.23201,2.5564,2.60276,5.8485,0.807448,0.342221,1.54369,3.18738,12.3372,4.9547,5.92435,7.50458,5.0551,0.0,4.84834,1.26901,0.0,3.53642,33.2032,10.9065,15.7102,11.3603,1.41218,6.22329,6.24448,8.18066,1.20368,12.045,8.4249,2.39875,4.78785,4.70881,5.25931,1.26561,14.1293,1.15738,5.32449,10.0442,8.29944,2.78302,1.18121,0.0,22.602,3.11877,11.5116,1.27766,2.5253,3.12517,0.0,2.49347,6.14126,3.951,10.7819,1.46424,65.8655,1.35874,0.0
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1464592,58.7719,47.4261,37.0945,32.9931,32.8323,17.1021,57.044,56.0097,22.7368,37.781,48.709,34.6898,35.8093,19.7504,35.4498,52.937,36.0997,30.886,22.6905,48.5333,25.2764,38.482,15.8676,23.245,53.1909,60.4202,23.9403,51.9642,63.2162,5.93502,29.9762,26.7991,15.5484,10.4311,30.7872,251.518,34.5083,47.0184,60.0503,58.0823,20.4957,34.5039,28.8606,20.3531,34.9346,46.8386,15.8768,51.2434,59.0481,50.9376,25.5199,157.885,46.3017,20.4196,30.4476,29.7279,55.5066,42.1096,17.5588,47.5228,47.0877,27.6351,10.4095,16.5987,38.0084,62.1371,17.4051,28.4239,31.4659,54.2914,66.1499,556.21,45.2907,37.0048
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_805142,30.3157,31.3833,15.3324,19.5503,21.801,33.4444,42.8197,29.7003,33.9631,21.5034,28.0722,46.934,25.1623,18.7566,13.1001,32.9087,8.55252,17.678,22.0031,36.6616,17.1174,31.0602,11.2631,6.91379,35.7684,47.3447,12.4944,31.5264,48.7634,14.8057,11.0453,22.009,15.3003,1.91891,17.0754,118.382,37.5995,20.5105,64.4307,28.9891,26.2719,16.9457,20.3088,3.76804,27.5717,37.4175,8.00639,34.3666,36.3354,18.0884,11.1093,114.207,24.706,4.00268,21.9011,16.4226,29.9159,21.1699,14.5078,26.0451,25.007,17.282,4.74412,13.6229,22.7862,48.81,25.0941,33.9958,12.9995,53.5798,30.0376,383.513,31.5407,48.6967
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_841536,64.6253,60.1134,67.0384,49.0552,59.8855,49.4566,77.5342,57.5002,66.1236,67.0543,76.7885,76.2005,63.6841,54.9015,45.1816,54.0407,43.1407,59.6932,41.4798,73.5271,37.028,55.1939,26.9445,33.5471,121.385,161.283,38.5611,56.246,112.674,34.8543,33.4183,62.0408,36.731,11.7267,44.0982,324.613,38.7412,108.373,103.305,82.2273,56.1443,31.9347,54.8512,35.3821,82.7659,82.3944,33.7633,72.4499,80.7741,73.6048,41.6569,214.699,68.4992,24.0375,67.7147,50.7606,65.7279,66.0299,55.9886,135.676,70.2874,57.346,41.1491,42.9414,56.0022,72.571,18.2722,87.2229,49.3904,89.8828,78.3676,857.562,52.2602,74.9229
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_83624,0.0,4.97653,8.21528,0.0,4.4812,0.0,0.0,0.0,0.0,4.81652,0.0,0.00866953,12.703,0.00979787,2.80879,0.0,0.0,0.0,0.0,8.4836,2.63456,5.41805,3.05225,0.0,0.0,41.7074,5.56509,9.07405,0.0,0.0,7.60171,0.0,3.42312,2.41724,14.1812,29.7772,6.82897,2.74289,0.0,6.51925,5.81299,6.98076,7.23742,0.0,14.7472,10.3491,2.42523,20.2131,0.0,7.16004,3.1264,27.3784,0.0,2.65262,0.00146715,2.72762,0.0,3.76753,11.193,8.29348,0.0,0.0,0.0,0.0,2.59554,13.3818,2.76702,0.0,6.25187,0.0,0.00986281,28.0504,0.0,12.2585
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_928212,6.1942,3.49172,2.11196,0.0,0.0,2.13726,7.26276,1.04078,0.0,4.0,7.82602,3.95066,1.04475,2.08599,3.14749,4.19452,0.0,0.0,1.12755,0.0,3.10351,2.32854,3.38834,2.26379,2.10892,7.01487,0.0,0.0,3.35009,2.17658,2.02566,1.04681,4.0,1.0,2.0,12.3251,3.0,1.06313,8.0,1.07781,1.0,0.0,2.16648,0.0,7.0,3.10548,2.19588,5.67769,9.0,3.25024,1.08211,6.0,4.24536,1.0,1.0542,3.16119,0.0,6.87327,1.21813,7.59639,0.0,0.0,2.0,1.0,4.0,4.18732,0.0,1.11235,1.10728,2.24347,4.63511,24.6704,1.06051,1.67742
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_595700,39.1831,38.9312,28.0234,28.1063,4.87609,10.6936,14.9643,13.6472,13.0752,22.503,13.3027,0.0,17.511,15.443,4.14659,0.0,59.1662,30.8521,11.3716,42.8364,15.9591,20.7914,5.60471,17.27,31.6788,24.8885,8.05412,8.50455,7.85079,16.7713,20.004,26.3658,5.3866,5.13192,16.9663,43.0463,37.2113,13.4226,37.1802,29.4213,19.4711,21.4471,18.5337,5.9375,18.189,21.1707,8.5804,13.9089,6.43556,29.951,11.511,23.5371,19.0171,15.4685,13.1865,26.0859,12.5672,22.7212,11.4618,66.2895,23.2786,11.3341,10.1009,9.83824,19.6551,22.4084,6.0626,0.0,11.0002,28.9884,26.4767,130.982,12.2221,9.03031
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_835221,319.196,293.357,333.766,235.275,244.321,272.141,292.918,322.682,337.882,230.38,294.799,264.598,284.801,231.417,176.092,258.806,180.849,202.94,175.723,341.067,195.239,195.133,124.858,141.347,603.284,560.69,134.899,305.04,467.661,108.095,188.903,231.658,124.73,32.0408,203.717,1405.39,223.087,496.858,432.303,355.64,221.841,219.613,270.127,151.966,317.892,340.309,128.274,297.074,333.105,375.243,118.563,981.197,313.999,101.857,263.132,198.057,253.942,284.832,182.817,571.742,317.613,256.644,119.034,156.269,229.737,309.555,142.074,320.555,206.227,392.686,315.896,3630.47,240.284,330.122
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1895331,59.5317,35.8889,52.3327,58.1048,42.8836,19.916,17.0033,42.8328,36.2358,28.9861,94.7293,61.853,55.086,43.2103,17.3917,15.438,29.2015,31.6355,0.0,57.0514,8.55821,40.2971,21.464,26.2641,122.912,86.6473,4.69053,38.3894,64.1685,27.2176,13.1175,6.79763,18.71,4.67702,44.0248,161.065,39.4966,72.2835,69.0002,49.9709,7.26474,41.9662,32.2865,28.2838,33.4963,80.0532,31.5779,26.2483,64.514,47.2488,11.4592,83.5658,14.4669,8.18341,34.631,26.6552,19.6373,53.6747,10.6726,0.00380085,14.2918,47.5144,17.4624,22.7877,43.0674,45.0263,5.61812,38.9159,31.6811,27.6195,56.8269,541.8,27.1304,49.0115
NI_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_802721,18.39,35.0977,28.3601,17.2999,29.6894,25.5022,47.0659,27.3101,20.7104,29.4779,31.4592,38.4146,41.1867,26.4471,17.6294,22.1444,5.12984,17.7779,14.6735,34.3754,26.9577,27.2738,8.16539,30.4229,44.4133,39.0664,12.4101,30.4559,49.6766,13.5358,14.7331,29.0758,9.89312,3.85769,14.3616,146.136,15.0805,57.9111,51.9835,36.9949,30.4074,10.9391,27.0792,13.1578,31.9173,40.5381,5.24942,49.0632,19.3552,48.4717,12.9732,102.011,33.245,7.7154,18.9756,32.5971,26.4506,15.8262,16.8124,42.2668,24.7512,22.6424,4.93504,11.3407,22.0538,33.5809,16.3775,48.4222,30.4205,55.8814,30.2599,314.1,24.0063,12.5651
DM_I_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_564327,153.621,98.4814,131.697,111.267,76.8888,86.5257,154.407,114.754,102.854,84.9042,122.548,97.6727,124.002,99.0851,68.7774,83.5465,81.3039,78.8164,63.5887,124.584,80.1646,83.7878,39.4546,49.9634,231.509,241.261,57.4699,117.22,174.747,66.3625,93.7178,84.7092,43.6918,20.0459,83.9598,491.116,73.8172,159.956,164.895,169.233,90.842,71.9918,104.078,59.5861,107.08,129.852,50.8595,143.266,192.628,133.042,43.7742,397.142,151.982,48.3741,92.9773,94.9271,88.4097,78.8531,78.5385,270.577,104.754,109.82,44.9888,57.4256,102.011,109.264,65.4878,107.2,58.6817,157.084,80.5107,1372.16,111.226,131.451
I_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_478987,0.0,0.0,2.08273,1.03258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10421,0.0,0.0,0.0,0.0,0.0,3.25801,0.0,0.0,0.0,1.11304,1.09476,0.0,0.0,0.0,0.0,0.0,0.0,2.73922,2.11887,4.45,0.0,0.0,3.45816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.70885,0.0,0.0,0.0,0.0,1.09064,4.43093,1.56483,0.0,4.15554,86.0178,0.0,0.0,0.0,0.0,5.80502,0.0,0.0,0.0,0.0,0.0,25.9493,0.0,26.0546,17.4441,0.0,0.0,2.10277,0.0
I_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_611978,103.155,114.873,79.6408,71.8588,60.0643,97.234,93.6061,104.418,126.303,82.9376,106.159,78.6484,94.6268,100.29,61.4702,96.2324,57.2809,80.1602,49.6155,100.853,70.6858,61.7057,35.2694,43.5875,165.416,191.025,47.5355,101.021,124.985,42.8095,59.3486,93.2407,34.8909,17.5742,47.3021,413.457,113.228,117.947,138.536,103.907,56.2996,60.5364,71.7497,45.0907,97.1094,102.198,43.5888,113.048,155.879,122.884,37.8133,297.425,102.191,30.4495,82.6704,70.3022,88.8151,67.8137,70.2881,118.005,83.2619,58.3234,32.6361,59.9837,60.3686,85.8744,37.0711,111.619,85.573,148.543,119.641,1115.09,75.7373,140.831
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1100092,10.2752,12.2456,13.3107,6.14179,8.13171,2.05744,20.6373,15.3156,9.16974,7.23585,10.3482,8.13353,13.2438,10.7333,4.0913,11.232,11.2578,9.21097,13.5004,19.3707,8.24157,8.14583,1.03759,9.17024,15.3491,13.3281,3.04766,19.4574,20.663,3.08185,3.03901,7.25288,8.16768,2.39887,11.2965,41.2976,17.7613,10.1667,15.1993,6.10679,8.17716,8.24765,5.08285,3.07149,10.2094,15.2291,4.10127,9.19721,9.86767,12.3411,10.1702,26.5655,14.3383,5.09204,6.13758,15.5659,8.19095,8.26492,9.17345,32.7777,12.1918,5.12578,3.39828,3.0526,6.08926,17.4143,9.14492,14.2062,9.27434,16.363,11.2085,90.9895,7.18384,6.15166
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1055627,112.229,108.045,110.139,60.2483,63.5342,66.6135,88.4966,129.486,91.3808,57.0606,112.52,58.8636,78.5973,76.2804,66.641,101.21,47.6203,60.6582,51.1748,130.85,69.9268,59.3766,47.7004,40.052,180.066,202.85,52.5884,115.742,115.448,48.8441,66.6597,88.606,27.0361,13.5229,64.3482,466.807,53.7082,113.732,119.244,108.664,77.4362,56.7214,82.9928,44.6238,111.729,109.635,30.9579,104.379,115.341,100.877,71.5999,296.472,107.342,33.078,66.6907,85.9004,76.6702,88.4875,56.4714,245.325,75.4005,72.6318,30.8607,43.7672,72.9982,101.833,56.9981,96.5865,80.3319,137.048,98.9039,1071.8,88.3295,108.695
I_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_437220,4.11289,0.0,1.07651,0.0,1.35007,1.03758,1.04407,1.06788,5.40136,0.0,5.95417,2.87546,1.92082,0.0,0.35401,1.45147,0.0,2.1946,3.69298,0.0,2.04277,4.30806,0.0,0.0,3.45715,3.1769,2.0903,1.10407,2.36369,1.08151,11.1193,5.43531,0.695557,2.16592,0.0,6.33709,0.0,0.0,1.0807,1.0985,0.0,0.0,2.18875,6.69589,25.944,5.1442,0.0,4.36081,0.0,3.20249,0.0,15.6211,0.0,2.1507,0.0,7.70333e-06,0.0,0.0,1.05333,0.0,3.70214,2.12216,2.11083,1.16176,4.96573,1.65163,2.1121,1.2388,1.46207,4.33009,0.0,1.09918,0.0,3.13708
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1164743,36.7325,29.6413,34.2411,28.1941,11.8196,15.5474,24.4474,41.824,32.099,41.9789,25.0503,51.7185,49.582,30.2839,15.1928,47.5075,11.6035,18.0168,21.2723,37.4399,14.6337,24.6285,8.99352,11.6225,77.6705,45.612,23.9403,35.1109,51.0257,7.41877,15.7018,12.0596,9.89443,0.0,20.1677,190.315,51.3827,34.928,53.6619,31.6813,27.3276,21.2332,28.8606,12.7207,24.1855,51.2383,14.5537,44.1878,41.3263,29.1072,21.2666,130.708,38.7934,6.80653,30.1398,16.9874,18.5022,25.8091,21.6109,60.4836,42.6732,23.4899,19.5178,12.449,26.7466,34.829,11.189,29.8451,20.9338,39.7254,25.4111,287.601,30.7526,58.1504
I_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_298699,1.1002,1.09057,0.0,0.0,1.04581,0.0,0.0,0.0,0.0,8.17623,2.13227,0.0,0.0,2.56314,0.0,1.55935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2312,0.0,0.0,0.0,0.0,1.07115,1.04511,1.10293,0.0,0.0,0.0,1.03761,1.10296,0.0,1.06526,1.10865,0.0,0.0,1.05298,2.08713,0.0,2.07659,2.14132,0.0,0.0,1.25513,0.0,1.08836,1.24248,3.22511,0.0,0.0,1.06721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05737,0.0,1.05947,0.716325,0.0,0.0,1.08452,0.0,0.0,0.0,0.0
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_790720,38.6648,41.3196,33.2499,31.9609,35.1513,30.7573,43.8861,22.8146,40.3497,31.877,44.2334,28.5651,36.4319,29.417,13.9148,36.1197,53.8801,18.3321,20.9962,31.5498,26.063,37.4675,8.92789,15.399,65.2707,47.3198,11.8532,41.894,38.9305,12.5696,24.5271,51.0652,19.856,9.01677,28.0683,214.021,6.06873,43.6937,46.3629,37.9351,44.3392,33.0395,25.2969,17.9935,45.7165,35.0566,17.3953,43.7297,46.9383,48.7384,21.9486,126.508,57.3807,17.3595,31.2174,24.4202,14.3252,40.5841,21.5393,81.7834,63.188,38.059,26.5595,15.1363,22.2209,38.4434,19.7989,15.4277,36.92,65.1639,27.698,488.452,32.9788,23.3954
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_232411,6.01793,0.0,0.0,2.18446,3.20689,0.0,7.20599,1.75132,0.554777,4.26883,0.562977,4.61545,13.5728,2.34489,2.13632,0.0,3.58578,0.0,4.53018,2.47054,1.56441,1.09274,0.540799,0.0,1.26847,2.10723,1.14516,2.25615,7.38513,4.25106,2.27681,0.0,0.0,1.58774,0.518804,2.06465,2.03593,0.0,1.11808,3.3441,0.0,1.0587,0.0,5.40124,0.0,6.97261,0.0,1.97878,5.78853,2.24037,1.17753,2.36132,0.0,2.14443,0.0,0.0,0.0,0.0,0.0,0.562021,1.13793,1.0771,2.20426,1.76638,5.54344,0.562087,1.13562,1.16223,0.0,5.77716,1.29234,2.36949,0.0,1.56052
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_822405,7.731,17.825,25.0554,11.7763,10.3048,2.60668,24.4214,19.1496,18.5881,14.5878,11.4542,17.0874,18.8925,3.72092,6.45306,11.8994,0.0,3.88224,5.28749,21.3812,7.40455,19.0112,5.48265,3.80111,10.7638,28.2241,3.47723,24.2348,20.2888,4.57125,8.39684,7.62814,4.25165,0.0,13.5412,47.4135,8.50518,9.81804,13.6126,7.49737,17.8379,11.2216,16.5273,2.8827,8.02538,28.4473,4.45694,20.9982,6.49781,8.26728,12.3435,47.9604,17.7817,1.7154,4.72032,9.66505,27.179,12.5414,10.5964,63.5362,13.1674,20.8133,7.57975,3.66214,9.36556,12.6946,4.84446,9.98065,15.5636,21.0957,9.47314,127.387,14.4803,12.3622
NI_48H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_275724,32.4427,31.8435,40.826,34.0034,47.594,9.31883,51.2193,46.2039,47.8803,25.76,55.0647,38.7246,42.6563,36.4931,34.5214,24.3436,14.1755,23.6713,21.9903,38.8401,29.6246,34.4303,19.9805,22.1468,98.8527,67.736,25.6001,58.1158,48.8398,20.0691,35.1105,38.1223,12.508,2.57297,17.167,175.85,14.5557,40.7112,41.9023,47.1767,39.9952,19.1272,55.3136,30.002,52.9021,46.9875,5.45359,50.8716,32.245,41.4119,19.5046,114.34,58.6891,14.1583,35.4783,23.6348,19.6516,27.6216,27.3813,70.0078,33.7714,49.5786,19.336,38.7062,29.1802,43.7208,16.3225,42.6881,41.5472,75.1538,50.0287,357.903,34.8458,114.584
I_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_61945,5.76763,11.9585,44.9486,10.6768,33.7584,13.5034,26.8202,33.9343,46.5505,41.9483,32.1225,58.7139,26.3043,35.3279,21.6636,28.0686,2.14974e-05,19.4225,19.713,39.7481,15.9516,15.6024,18.6672,21.8854,80.5327,43.767,24.3696,41.9322,49.391,11.2877,17.2211,24.8377,8.84832,13.3638,40.2422,178.258,23.9975,39.3624,72.5088,31.5527,43.9194,24.7347,12.197,28.3894,29.0818,38.1114,7.85388,44.6848,15.8455,45.5562,27.0217,150.85,53.7324,7.80495,11.9324,34.2119,63.4433,37.35,32.0227,58.3372,34.677,35.8638,30.573,12.7192,20.9467,35.833,14.7303,56.0128,15.5292,28.1047,39.8101,338.135,57.052,54.0713
