target_id,DM_I_24H_2,LB_NO_0H_1,DM_NI_24H_2,LB_I_48H_3,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,DM_NI_48H_4,DM_I_48H_4,LB_NI_6H_4,LB_NI_9H_4,LB_NI_24H_3,LB_NI_48H_5,DM_I_24H_3,LB_I_48H_2,DM_NI_24H_3,LB_NI_3H_1,DM_NI_48H_5,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_NI_6H_5,LB_NI_9H_5,DM_I_48H_5,LB_NI_24H_2,LB_NI_48H_4,LB_I_48H_1,LB_NO_0H_3,LB_I_3H_5,LB_I_6H_1,LB_I_9H_1,LB_NI_3H_2,LB_NI_24H_1,DM_NI_24H_1,DM_I_24H_1,LB_NO_0H_2,LB_I_3H_4,LB_NI_3H_3,LB_NI_3H_4,LB_I_24H_1,LB_I_3H_3,LB_NO_0H_5,LB_NI_48H_1,DM_NI_48H_1,LB_NI_3H_5,LB_I_3H_2,DM_I_48H_1,LB_NI_9H_1,LB_NI_6H_1,LB_NO_0H_4,LB_NI_6H_2,LB_NI_9H_2,LB_I_3H_1,DM_I_48H_2,DM_NI_48H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,LB_I_48H_5,DM_NI_24H_4,DM_I_24H_4,LB_NI_48H_3,LB_NI_24H_5,LB_NI_6H_3,LB_NI_9H_3,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,DM_NI_48H_3,DM_NI_24H_5,LB_I_48H_4,DM_I_24H_5,LB_NI_48H_2,LB_NI_24H_4
I_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_353963,43.4817,229.592,23.6239,60.2608,70.1353,74.803,63.7505,59.9775,99.706,56.8265,214.333,89.8269,81.8913,38.3353,71.5483,55.7418,117.311,61.1553,67.2562,97.2129,56.0915,68.2883,106.187,565.121,95.2596,38.9193,96.4191,89.8815,83.8182,57.0394,69.9911,54.284,50.3108,30.0019,72.8691,91.5444,41.238,90.791,18.2625,108.713,81.4263,74.7025,121.684,23.0666,32.3016,17.0685,46.6924,46.837,29.7586,328.336,54.4968,31.9907,74.2949,68.448,71.9249,113.889,62.7774,82.2128,71.2656,76.3565,77.9121,96.3982,72.5343,46.3828,49.8621,58.0728,88.1995,52.8211,39.8524,23.3171,58.4744,45.8017,76.5568,39.2714
BL_4_CKDL230008524-1A_H5HLYDSX7_L2_2_2731364,12.6523,72.994,12.1258,42.2431,32.586,24.0202,42.6478,16.7982,60.1912,27.7295,73.8109,53.2938,51.7103,16.4308,36.2609,47.8661,46.9079,33.3622,34.2283,30.8458,25.9172,39.2481,43.8776,12.0952,27.8994,23.168,45.6163,43.7434,49.4698,21.3734,36.3464,28.2412,31.7002,17.5906,36.5558,46.198,14.0611,37.108,18.5688,69.7171,24.3675,49.8187,43.6071,14.1171,24.6083,7.2638,15.4946,61.1905,20.7869,140.202,24.7353,20.0424,46.1721,27.9372,32.4288,50.0723,31.3877,44.1693,51.1842,31.1558,46.5788,31.3553,54.8009,33.7,18.4417,22.5615,28.6912,30.6927,30.3348,13.8915,27.0187,18.6189,33.9034,21.8849
BL_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1560402,42.0144,238.503,28.3296,77.5689,52.1426,45.3295,44.2554,49.7633,93.6782,46.7435,123.543,143.758,75.748,47.7464,63.2736,51.4981,126.223,76.3524,31.7893,49.2763,57.9349,63.2593,53.6441,600.927,36.5346,42.1001,104.551,90.2064,67.0808,65.8368,65.2928,59.2495,67.7922,26.126,78.1708,99.7747,29.2803,88.8252,32.2509,136.483,62.5555,91.4543,132.514,31.3757,40.2681,6.41105,51.758,70.3237,18.434,365.531,61.4394,65.0467,92.4216,63.056,67.2831,60.9599,73.7651,80.2414,65.5119,65.8121,70.5125,62.0982,74.0633,87.7537,32.4463,44.6492,89.2275,40.532,40.3736,12.5248,41.8021,50.1723,66.3791,57.2329
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1017516,75.6392,442.677,56.2798,163.795,108.36,91.2875,141.253,113.167,138.824,82.0235,391.037,285.611,109.265,76.2709,144.558,119.722,205.296,137.014,82.497,105.007,111.383,141.736,264.489,1235.82,91.8575,78.9254,226.896,209.422,183.202,103.393,146.401,107.624,139.28,72.7535,152.169,210.178,54.0685,131.929,70.5711,319.782,158.688,211.449,222.834,73.8763,99.2438,16.2408,130.672,111.884,53.3636,720.535,97.1412,96.5121,98.7404,86.2312,131.392,216.464,157.603,134.813,182.334,176.65,144.31,189.19,169.177,131.723,86.5476,86.5033,195.568,88.767,148.517,53.9278,101.054,65.1979,128.576,79.4782
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_34023,9.0003,83.5563,2.59491,54.319,38.2899,34.8561,22.8645,23.2973,38.0015,9.33047,40.3498,36.5687,48.2247,27.683,25.5543,15.4737,41.8402,40.1004,21.3527,21.2592,25.252,11.8452,28.239,157.824,20.0467,5.70147,37.7494,17.8093,37.4628,15.6485,32.8998,28.9652,52.0219,13.4183,25.508,59.6645,16.8866,38.3824,10.9097,50.9408,30.14,47.6292,69.6429,15.2291,13.9934,2.58627,15.6904,20.7555,5.19026,173.589,31.2684,36.8921,29.8152,20.9498,20.1511,45.493,28.6055,49.2246,10.3757,29.6089,38.5535,10.9869,20.744,15.338,21.3506,43.0364,44.7695,18.9312,37.9996,15.4715,15.323,34.9453,29.8781,25.6239
BL_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1255178,24.8392,111.845,26.2833,66.1096,47.8058,70.2585,37.2687,50.948,58.8395,45.1893,121.096,129.549,78.8476,32.6492,64.3686,61.4141,93.7299,60.942,43.3329,73.0105,47.0822,66.5237,36.6544,356.926,49.107,30.1516,75.2313,75.7811,70.8974,38.5697,45.4431,38.7973,140.717,25.7271,65.4277,70.6095,24.7317,72.1917,17.1694,106.637,55.259,74.465,116.108,21.6256,36.9241,6.65979,33.5245,51.0416,28.1446,238.151,29.6075,30.5276,68.3706,67.149,65.4407,87.1017,43.4106,78.655,53.0487,57.4937,60.6411,98.4113,66.2024,71.6818,44.3546,83.5225,74.3703,33.9551,49.786,14.0387,43.7085,37.4202,72.4065,44.9651
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_590426,10.1942,61.5013,9.16961,18.4394,19.742,15.3506,13.449,17.4171,17.2557,9.19156,32.6965,15.3281,29.7476,7.11375,18.4317,16.239,22.5276,17.3476,6.09613,10.1446,22.7227,16.4353,25.5844,150.159,8.23606,16.3113,27.436,24.3639,25.4471,14.5062,29.4473,12.2737,15.6127,11.2695,21.4124,24.3956,6.14282,26.5653,11.1736,53.3014,23.5688,30.116,27.6811,7.19418,11.1425,0.0,20.5586,13.4467,4.08047,98.4114,13.2283,12.3314,28.727,14.3481,18.6353,27.8367,32.7174,29.4853,16.2157,26.9478,19.3601,10.2959,17.3332,16.3226,23.4857,9.33262,33.7476,16.4893,16.3703,7.28859,17.2932,12.2207,9.12218,4.10412
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1415576,16.4407,81.8493,17.5626,46.0585,44.0667,45.1515,38.012,36.558,47.1056,32.4039,101.441,55.5905,56.5079,21.0108,39.0911,51.327,63.0817,38.0329,27.5726,26.0329,40.0474,32.0245,36.0278,5.33239,21.0128,14.019,52.5469,28.3335,48.0935,32.1611,31.1311,22.0217,31.0995,18.378,47.4911,52.9033,15.1151,43.3995,28.0549,78.0759,51.6653,40.6593,50.0683,18.0106,17.0321,10.0112,13.2948,27.2991,11.0159,113.684,41.0618,30.0331,47.4988,24.3919,37.0416,60.0885,36.8981,61.4988,41.0406,32.4989,41.3129,32.4211,37.0274,39.1784,26.0055,26.0475,47.0709,34.1077,25.2075,7.00684,34.2938,24.1879,44.6963,28.045
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_523105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01065,0.0,0.0,1.13127,0.0,0.0,1.00922,0.0,0.0,0.0,3.10152,2.70991,0.0,0.0,1.57822,0.0,1.12681,0.0,0.0,0.0,1.40007,0.0,3.10202,0.0,1.00756,1.25709,0.0,0.0,0.0,1.01601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0102,0.0,0.0,0.0,1.00197,1.01686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14732,0.0,3.06444,0.0,1.00614,0.0,0.0,0.0
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_490614,31.2227,178.089,28.8112,137.244,99.8295,81.2633,72.3815,62.847,100.731,65.5749,232.424,111.321,131.498,48.6078,83.8502,90.035,139.225,103.137,39.525,87.0762,95.8198,92.395,107.542,27.0136,64.2896,42.1048,149.772,83.3436,55.4219,49.0588,89.9057,79.2276,98.0246,36.2368,80.1427,109.533,30.0381,66.7674,35.0224,155.521,109.918,87.2333,134.242,33.4652,68.8561,7.76093,49.4036,96.5358,38.7966,282.707,89.8142,53.0773,74.5857,78.6955,75.7418,117.471,65.5417,86.4272,96.8235,79.4365,89.2154,81.9744,76.4738,87.1057,64.2609,95.2658,102.711,65.3565,39.2972,30.9118,74.7821,45.9619,87.9446,46.5427
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_539074,53.8403,293.271,33.2679,139.103,119.65,92.1412,147.976,93.3519,108.57,60.0494,164.3,487.491,130.215,39.7448,132.717,88.8351,198.543,86.1683,35.7228,57.3002,132.606,86.6737,260.908,460.848,82.3265,28.0443,149.018,92.8832,96.7357,65.8314,81.6279,84.0233,184.961,71.0355,109.021,88.1791,40.3881,149.311,31.8352,230.45,112.721,188.63,230.608,45.0973,25.5439,24.0349,92.6201,133.481,42.4102,698.831,59.055,121.689,121.171,71.5778,122.512,163.139,79.0058,83.4537,100.592,167.921,112.073,139.06,91.5964,107.879,53.9256,132.039,134.722,95.1428,70.8294,51.5849,67.0747,50.471,82.231,92.7418
I_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_32333,13.5738,32.3405,10.8941,29.2126,16.2682,16.7736,31.0276,17.5797,29.6715,20.4786,57.5137,32.5566,36.8824,15.5406,11.3255,34.4507,30.2438,16.4919,16.5139,20.7922,23.8548,18.7781,31.4655,1.72704,23.5023,3.09951,32.1312,18.4063,13.4723,12.9903,13.2365,15.1966,17.2644,19.1906,25.6657,22.7538,3.30803,23.058,3.14181,22.958,22.4038,13.2233,18.6273,9.23556,18.2671,3.19813,10.12,30.9766,7.4574,72.0226,19.5438,23.8852,19.7095,8.94001,13.9866,22.952,20.1259,20.521,26.3238,17.7086,18.1808,17.3691,20.7556,22.807,11.1948,18.6043,20.4467,11.8925,10.3871,8.26226,24.9873,18.728,17.3457,11.8206
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_534884,0.0,62.327,0.0,6.21341,31.4564,87.8399,1.00626,29.2799,16.3952,0.0,0.0,5.10974,6.13966,0.0,1.20606,0.0,58.2704,0.0,150.686,0.0,27.5459,4.0301,260.154,48.6387,0.0,40.7282,34.7969,1.2532,277.048,32.8085,181.286,116.639,1.04309,0.0,0.0,2.32311,12.2096,2.18442,42.6166,1.01647,39.2349,49.7701,0.0,0.0,63.4699,13.2143,3.31751,0.0,193.519,119.331,31.5131,0.0,16.898,39.4048,20.0746,203.283,91.3623,0.0,11.6215,90.3296,0.0,7.65529,0.0,1.51364,0.0,5.09108,107.501,1.01374,25.1462,32.2957,32.0803,12.316,3.41822,35.9353
BL_1_CKDL230008524-1A_H5HLYDSX7_L2_2_7996,65.0,179.264,35.0,118.156,75.0,98.9145,70.3511,76.0,136.0,95.0,257.0,163.666,149.0,38.0,81.0,104.0,153.0,94.1318,66.0,76.0,96.7165,84.0,111.697,37.1082,79.5887,70.0,120.0,96.0,76.5628,57.0,97.0,72.0,91.0,69.0,135.774,129.269,33.3538,107.726,40.0,212.0,91.4772,107.0,167.0,37.0,58.0,7.3377,71.4202,119.449,29.0,326.0,84.0,85.6781,114.0,71.0,79.0,162.864,80.5936,118.0,132.005,92.0,116.802,110.063,94.0,102.379,74.0,118.204,103.0,73.0,51.0,42.0,80.4035,75.4176,105.0,58.0
BL_4_CKDL230008524-1A_H5HLYDSX7_L2_2_2962210,64.3382,234.497,40.0249,123.218,98.8285,101.818,86.9512,62.212,139.47,67.4267,266.106,157.991,196.06,61.6327,90.339,119.587,166.607,113.313,72.0181,111.665,115.266,100.029,154.515,37.8379,89.5909,43.1366,153.065,111.588,98.0055,57.0757,102.519,73.1632,123.792,54.1229,129.342,119.605,29.1667,149.57,49.1795,217.814,120.417,119.565,143.788,42.0247,68.7194,10.5455,72.1451,115.263,43.5483,380.479,96.7437,87.0667,97.3639,90.6814,100.509,130.911,103.016,114.285,135.727,105.621,106.496,107.451,138.427,107.994,69.0727,117.27,96.2464,89.3233,54.4662,36.153,83.2901,77.68,112.951,71.0148
BL_4_CKDL230008524-1A_H5HLYDSX7_L2_2_2695119,20.008,350.1,27.3466,146.172,25.339,86.2505,14.5776,95.9317,31.231,73.1187,9.05722,125.198,76.9614,49.7016,98.8893,32.758,141.85,172.241,68.7916,86.9355,50.5815,29.3546,177.474,836.328,24.0353,18.3189,140.825,122.322,140.963,79.482,147.501,109.592,2.17849,30.5784,293.62,229.669,30.1097,159.562,90.8825,25.179,87.1206,172.844,270.648,49.2982,53.4435,8.78007,115.54,116.053,59.1833,746.055,43.1382,3.38533,107.865,182.232,80.3102,15.2737,71.4837,35.8745,153.721,125.777,153.439,100.663,132.418,45.7505,3.49632,42.8046,128.622,94.3291,130.256,80.3768,166.087,106.91,146.346,41.7892
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1843481,4.92201,23.3069,3.43452,7.48132,4.54586,6.85581,5.5275,3.35668,5.29627,3.43829,36.4153,9.10263,10.7642,7.38722,4.36068,5.50382,7.52937,2.10973,1.14793,4.73502,7.83533,6.3662,2.3434,37.6593,4.2894,6.26464,13.0533,10.1894,4.64915,6.95049,6.36199,4.41037,29.3394,3.14815,16.1848,6.66366,1.19416,5.56107,6.4425,20.3672,13.3224,16.3559,6.94625,3.08209,3.70605,1.03145,5.62824,14.5295,3.83467,31.5843,4.33823,1.25125,14.7992,6.21815,4.55145,6.81358,12.2891,10.5594,10.6102,9.97861,5.55339,8.90882,8.45042,9.37222,8.39394,2.41264,12.5068,9.47948,7.6914,2.33705,6.60073,2.51475,7.67788,12.3093
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_793065,13.7591,42.115,2.74403,39.428,33.7282,14.0502,19.6812,26.8338,44.2547,21.4352,74.5048,43.1699,39.7315,21.6734,15.2462,28.0024,45.2142,22.9713,20.3243,14.2275,28.6811,31.0195,34.6272,62.1572,11.823,10.4681,35.0788,31.0314,19.546,15.6301,57.3561,24.4052,48.2943,21.5555,29.3868,28.6554,16.6803,26.4761,6.17911,63.2356,40.0531,40.2586,45.4826,9.58686,21.9977,0.0,14.524,26.444,16.8488,94.9356,38.5682,19.1188,23.6234,21.2098,13.0147,30.5066,36.2964,12.4633,19.2936,42.0953,45.4846,35.4851,25.4059,33.8957,26.2861,28.6966,35.6726,24.0674,16.4866,19.9844,22.2406,12.4752,21.4758,19.6622
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1276128,25.7257,139.377,9.83367,54.9566,46.5862,39.4609,43.0492,36.4077,47.2896,33.4197,166.7,76.1543,47.3438,22.8901,47.7229,49.023,83.6246,39.6599,24.4248,58.9794,40.4897,44.5807,28.0259,363.538,46.2325,35.5067,80.9888,60.2421,55.1116,34.5036,42.803,43.3299,17.6266,24.8541,54.9621,61.484,19.7149,57.497,31.8968,105.84,41.1001,67.7782,93.4435,16.1442,26.715,4.69229,29.5592,42.9876,24.3673,220.831,34.7051,34.4569,58.6467,38.8954,46.8742,76.8449,73.1936,61.7883,53.3798,44.1135,44.3279,64.8731,44.3882,45.1676,32.4907,35.1144,58.0193,22.8302,25.1047,19.2958,33.9976,20.2263,49.4945,43.6307
DM_I_48H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1122361,65.4851,200.511,45.6164,134.549,117.149,89.4811,95.0,99.0,151.007,75.463,269.5,192.194,192.038,74.0657,93.0,123.517,185.0,113.0,73.0,142.0,117.0,113.0,132.613,38.0,103.02,56.0,185.551,101.826,93.0,56.0,136.63,98.5632,135.0,61.0,144.0,147.565,36.0,123.0,50.0,224.0,107.0,126.573,195.148,43.0,73.5328,18.0,96.0,137.596,55.618,419.177,89.9319,110.053,130.573,123.612,121.0,152.535,117.0,139.022,142.464,111.0,146.611,128.536,120.49,116.554,93.5741,113.509,141.181,98.0778,69.0,39.0,93.0,70.5303,91.0,76.5241
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1262251,49.0217,164.102,41.0822,112.732,93.9613,98.8027,85.1598,90.6275,124.587,79.5108,102.068,134.356,128.251,46.4275,83.4903,133.934,110.128,100.291,64.617,82.8158,112.905,89.965,157.265,66.1068,93.4935,63.7229,145.827,102.45,73.7424,58.7346,77.8176,49.0176,81.2638,39.0386,139.206,110.41,19.2509,97.3309,30.1073,172.675,106.347,115.172,139.662,35.0527,63.0699,11.4502,70.3115,94.5622,31.2588,276.94,74.5931,55.7966,105.468,66.2638,78.388,127.8,49.5038,120.652,111.96,87.3969,73.5925,77.092,124.964,90.8887,35.9582,103.675,101.654,79.8485,65.3069,39.5499,85.5482,63.6533,113.975,68.2523
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1235075,19.6668,101.64,15.81,24.2658,39.3054,20.6074,31.0115,39.7813,30.7047,24.4382,110.813,40.1784,45.0238,15.4058,22.2945,25.6697,73.8415,29.6063,14.7865,22.1818,34.0162,17.9457,51.3235,268.428,23.2221,9.80937,33.4384,33.7635,32.7062,27.976,57.8715,33.5246,33.4417,13.3908,27.7268,37.1863,8.06031,57.0587,11.4007,68.2432,43.2141,49.0636,52.4197,11.8776,17.1018,4.53737,13.8803,34.6817,21.7554,144.819,32.5436,14.5497,33.7267,20.9175,19.3435,65.499,31.1098,30.6777,36.1454,38.07,38.1184,36.4781,35.5313,36.6432,13.5965,45.2627,28.2245,31.2757,23.4941,8.00081,35.1448,18.0535,33.2411,17.9213
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_716100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98924,0.0,4.12541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19649,0.0,0.0,0.0,0.0,1.00677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.30562,66.9926,0.0,0.0,0.0,61.8313,0.0,0.0,0.0,59.2348,0.0,0.0,0.0,0.0,0.0,0.0
I_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_739795,5.45934,70.8213,13.1651,22.3485,13.2546,21.8871,34.8228,19.4404,27.2341,14.2012,96.9391,47.6748,37.3526,10.1178,29.2126,25.1927,41.8261,40.276,15.8824,13.1115,27.6189,37.159,94.7025,325.435,24.6024,13.4291,35.4787,37.2827,33.705,12.8725,22.6656,14.7377,29.4195,13.5807,32.9213,30.7649,11.1829,31.8613,13.8964,35.1977,38.3474,52.2184,51.7428,6.08131,18.1463,3.60331,18.4131,30.1314,11.2244,132.665,22.7953,23.2556,39.076,21.1186,16.2233,24.7187,22.4794,20.5561,22.7484,46.0931,18.4189,35.2434,37.1581,30.2092,18.5596,17.9045,29.6846,15.189,28.8542,8.49891,25.9155,7.80563,20.8319,12.4065
I_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1305554,8.05062,100.134,1.08506,22.7188,7.06532,7.03276,13.0265,14.1336,18.2208,13.0572,28.161,18.1623,23.2456,10.0593,18.841,28.1733,29.4654,11.0391,56.8782,22.0502,18.3912,59.7913,25.7731,9.08477,4.01311,10.414,20.1617,8.25081,10.382,15.2215,18.4204,22.6604,23.1068,11.0791,21.0655,17.3789,0.0,15.3839,14.4874,37.4823,26.1242,21.7291,16.05,3.00311,4.814,2.43372,13.7926,16.0626,3.54132,44.7115,14.0905,17.4114,10.7518,16.0407,15.0831,18.0879,20.6813,13.052,34.1184,13.1132,12.2461,17.1268,19.1157,19.7576,22.2995,28.9025,12.0468,32.5501,9.10268,2.07706,16.4448,9.13869,8.08791,18.0848
I_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1078107,18.8693,57.4962,3.13225,20.8555,31.9754,24.6859,14.6078,14.5724,24.556,15.7748,52.9784,22.3646,31.2867,7.62834,23.2522,18.4466,35.8305,21.464,9.06249,27.655,19.6008,23.6793,16.9897,186.925,18.2807,16.289,26.8463,18.0732,27.2143,17.7497,14.6775,18.6975,19.4139,16.8432,29.5882,30.4854,9.85275,35.6008,13.8408,28.2177,19.0656,32.4355,46.1709,8.79533,25.0666,4.12582,14.5905,21.0477,4.23612,146.745,11.7108,30.6271,19.4997,12.3229,35.5315,14.2791,31.5774,28.5373,9.11959,24.8609,24.7959,23.6886,36.9958,24.1173,20.8101,41.1242,30.9331,21.6236,6.5718,10.883,28.8483,20.8039,24.914,20.0271
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_109236,22.0095,125.16,12.4834,36.5335,26.4801,46.4216,38.4505,29.3862,54.5556,20.8612,118.112,76.1691,43.6408,29.0022,49.9465,50.2622,70.4125,45.6268,25.9353,25.4661,39.4029,29.4037,39.8036,562.027,23.1775,21.3405,50.8525,25.5306,44.4091,19.0624,57.4465,10.9624,18.4611,9.57255,25.8847,54.0946,13.9227,22.6144,19.7103,87.1717,18.6175,42.6905,63.458,26.6274,32.0386,7.07323,13.9202,34.0252,14.3996,112.876,24.2912,66.2774,52.9666,37.8017,21.6771,34.0496,48.2692,36.6256,38.8969,40.1941,48.4956,51.9311,63.7243,39.435,20.3311,32.3003,40.8166,26.4276,12.0127,17.8622,37.253,10.88,30.2583,24.9066
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1209343,89.9267,518.717,48.0612,241.535,159.902,166.24,174.73,116.516,150.173,122.899,330.687,237.421,232.319,90.5351,173.7,143.731,231.617,187.577,82.3024,208.911,187.584,170.906,240.016,1816.85,143.902,78.8263,229.875,233.376,178.545,144.967,180.093,133.033,167.858,84.5405,187.457,227.405,55.532,187.579,97.097,351.6,154.485,276.547,335.02,79.0818,92.4982,27.4412,103.816,156.287,61.4271,860.657,121.401,132.204,188.332,142.441,135.624,185.131,209.513,214.262,183.771,176.858,178.541,237.033,160.49,155.858,136.102,97.9402,175.312,115.964,135.237,108.185,121.248,107.308,149.883,126.511
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_674668,12.4558,26.1318,3.90253,16.4001,11.9461,29.7996,8.9539,14.0724,16.0467,14.0107,36.9563,24.2855,25.1272,13.4471,17.0671,17.3613,15.175,15.9127,11.22,36.8078,17.5565,13.7039,27.8522,117.776,11.3325,1.96561,26.8504,21.8003,21.9282,14.7059,18.3569,4.86903,14.6995,0.0,32.4329,36.4213,7.44937,31.094,2.26778,56.2308,28.4588,20.4703,32.6463,14.3614,6.40065,0.0,11.8905,4.48548,7.41416,64.5847,14.373,24.4191,17.7305,7.41866,8.5304,9.70252,17.5489,32.6191,11.0245,10.4592,24.5273,16.6656,20.344,19.7421,12.7457,13.708,23.777,3.78217,6.57948,5.73385,6.90803,13.5295,28.3043,14.8813
I_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1937386,78.0859,380.521,48.247,151.36,128.678,113.752,121.885,100.112,120.941,115.531,299.778,210.758,166.382,70.8746,157.938,106.812,180.377,107.674,83.3178,159.173,115.39,111.531,128.346,1260.62,122.352,61.5086,195.011,212.937,142.687,115.317,102.84,122.197,167.505,60.6399,121.691,179.701,48.852,168.328,83.2307,295.799,136.332,198.233,231.754,61.8188,61.1378,20.0868,85.755,132.606,53.967,616.113,104.33,64.0753,167.746,96.4102,126.446,155.761,146.777,139.591,129.034,147.612,131.445,136.715,129.996,148.095,78.4203,87.282,182.175,111.28,116.703,64.3992,99.4294,78.4376,129.857,100.805
I_3H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1278290,32.3727,224.392,28.8723,79.5964,29.5037,55.0504,72.1316,67.6509,59.9941,41.6858,120.845,88.6392,103.182,45.8553,92.6341,54.5086,123.428,48.9065,41.404,90.7757,64.3778,56.3689,77.8816,773.576,79.4362,29.2023,114.885,75.1581,82.0646,66.3146,78.7125,66.4122,41.2377,37.425,89.0567,78.9935,31.6342,86.4089,44.0203,152.624,99.1338,124.016,136.384,46.848,48.317,12.2792,49.3171,76.4803,20.5128,335.928,37.6022,62.8464,72.7019,73.7603,80.4107,52.7162,94.2145,88.1984,63.0537,83.0792,74.3888,111.2,76.6042,69.7801,44.5984,48.3172,98.4418,53.6499,65.0818,31.4383,56.3101,54.1753,60.1605,47.9024
DM_I_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_175022,9.44845,60.9908,10.4036,24.6437,22.1016,15.7314,24.061,23.0502,28.769,23.2022,38.6338,25.2635,32.703,13.9544,24.4711,33.5408,36.9471,18.2618,21.4126,15.7532,19.5446,16.062,21.1113,3.31004,19.9478,7.02848,26.3195,23.5107,14.3003,15.7388,20.5921,15.1759,25.3082,18.2712,30.0723,30.1255,7.04294,18.0179,12.3376,36.0729,23.4653,32.3648,42.6284,17.7094,13.1648,0.0,20.2202,24.7036,9.07133,76.8182,26.6294,35.3235,26.4964,15.5135,29.3544,24.3486,22.7118,30.0323,34.9958,19.4083,30.957,30.9574,24.4913,24.0597,16.4657,20.3292,17.0636,15.3334,17.308,9.31808,9.8739,21.306,23.9181,13.0429
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_165894,23.6413,130.263,19.7397,49.3722,34.9306,31.5192,44.6395,20.0253,50.5693,32.1831,111.455,57.938,46.5331,20.9238,39.374,37.3658,78.9228,41.8205,22.7176,57.7432,51.9625,52.6663,60.3993,470.03,43.5421,23.7841,55.4712,74.5223,56.8309,23.1071,54.5543,34.1957,28.3878,29.9609,33.4093,47.7765,3.60421,70.5957,32.8303,81.2547,47.2851,80.4791,60.5808,29.6647,29.9759,7.16101,34.5837,47.0159,21.4048,214.921,30.2467,60.2246,64.0502,34.6757,32.3737,69.6472,54.7743,31.3861,76.8776,34.1119,53.4298,38.9992,46.7864,63.608,16.0863,51.9302,59.8133,26.9598,24.0246,12.3926,33.2489,26.4029,56.3537,24.0561
NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1793861,80.6314,424.508,51.2716,179.65,114.781,129.488,128.391,112.996,147.283,86.0541,291.902,281.819,221.188,87.1175,164.348,124.801,216.245,185.077,87.4732,161.01,140.62,150.7,190.622,1316.63,162.818,65.2679,228.424,205.186,177.219,112.883,129.37,131.411,111.153,66.8941,195.122,215.62,58.2465,156.383,61.1723,373.752,176.83,191.481,350.377,72.0538,81.2071,29.8685,108.438,152.712,56.5475,744.899,116.727,128.357,166.816,115.777,122.949,207.572,168.898,192.835,197.789,140.935,145.476,209.335,192.239,147.369,124.343,101.218,169.661,113.653,93.0784,63.5445,115.355,94.5352,132.484,110.831
