target_id,DM_NI_24H_1,DM_I_24H_1,LB_NO_0H_2,LB_I_3H_4,LB_NI_3H_3,LB_NI_24H_1,LB_I_48H_1,LB_NO_0H_3,LB_I_3H_5,LB_NI_3H_2,LB_I_6H_1,LB_I_9H_1,LB_NI_24H_2,LB_NI_48H_4,DM_I_24H_3,DM_NI_24H_3,LB_I_48H_2,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_NI_3H_1,DM_NI_48H_5,DM_I_48H_5,LB_NI_6H_5,LB_NI_9H_5,LB_NI_24H_3,LB_NI_48H_5,DM_I_24H_2,LB_NO_0H_1,LB_I_48H_3,DM_NI_24H_2,DM_NI_48H_4,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,LB_NI_6H_4,LB_NI_9H_4,DM_I_48H_4,LB_NI_48H_2,LB_NI_24H_4,LB_NI_6H_3,LB_NI_9H_3,DM_NI_48H_3,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,LB_I_48H_4,DM_NI_24H_5,DM_I_24H_5,LB_NI_48H_3,LB_NI_24H_5,LB_I_3H_1,DM_I_48H_2,LB_NI_6H_2,LB_NI_9H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,DM_NI_48H_2,DM_NI_24H_4,LB_I_48H_5,DM_I_24H_4,DM_NI_48H_1,LB_NI_3H_5,LB_NI_9H_1,LB_NI_6H_1,LB_I_3H_2,DM_I_48H_1,LB_NO_0H_4,LB_NI_48H_1,LB_I_24H_1,LB_NI_3H_4,LB_I_3H_3,LB_NO_0H_5
DM_I_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_581617,12.7218,15.4004,3.30645,2.31713,12.7637,1.05514,5.26604,2.1015,0.0,2.18336,10.6962,2.12854,1.06297,7.21258,6.63244,10.9441,4.28633,2.10475,0.0,3.2133,1.05358,2.07647,2.23128,0.0,0.0,1.15457,6.32536,7.47909,8.55723,16.1854,0.0,4.36891,2.13224,3.12472,3.26731,8.57304,0.0,11.4785,5.22535,1.05188,0.0,0.0,7.65585,8.39205,1.07668,4.09325,4.24421,1.0981,9.90929,6.59801,13.0797,8.45472,0.0,8.4902,0.0,0.0,1.04785,0.0,15.0349,3.25562,2.19532,17.5842,8.27354,3.29325,3.25734,1.02236,0.0,5.48143,17.2469,7.48808,4.16802,0.0,3.29809,51.6187
I_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1339295,28.0208,61.8375,56.9079,24.4245,55.2671,34.855,61.5762,65.0707,53.8234,28.4138,42.2109,45.5295,31.4952,20.0414,35.6571,62.3742,65.6701,52.7093,76.6596,57.0746,80.8406,83.4905,635.757,44.8629,35.0942,111.926,66.8546,34.429,164.297,68.6876,15.1838,44.2614,59.6144,38.6342,52.1423,47.4167,131.315,58.3998,57.6239,36.7597,39.7563,63.6235,35.4101,43.3075,51.5439,44.9147,45.9253,31.7497,24.5744,119.283,61.4544,62.8877,59.0089,52.4245,55.9,61.2415,57.0039,53.0384,61.2978,64.6804,67.2501,59.7906,13.8767,30.211,37.2959,21.646,9.63445,25.5333,241.493,119.592,134.098,37.9017,52.3042,85.592
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_992902,7.03353,0.0,9.01073,4.70177,58.9319,0.0,12.0128,12.5903,3.16015,0.0,12.845,67.9918,2.68415,8.12418,4.26363,0.0,3.95989,0.0,1.04544,5.92897,0.0,39.9233,2.10248,0.0,0.0,0.0,13.2311,1.513,20.4586,12.3057,3.19784,4.30915,0.0,3.26331,0.0,0.0,0.0,0.0,3.42172,0.0,1.21458,0.0,0.0,0.0,1.34948,2.68007,3.77013,10.9187,4.90029,1.34837,0.0,10.6912,2.26736,5.34969,0.0,42.1455,0.0,2.76365,0.0,18.3588,9.53934,11.4876,0.0,6.06845,2.32216,0.0,1.131,0.0,27.8167,1.09814,6.07208,2.19313,4.1828,32.2386
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1006792,8.9732,24.0207,24.853,5.56731,27.6102,66.0243,16.4745,24.0558,17.9088,19.8694,16.6174,16.4896,22.7118,0.0,1.78619,11.0332,13.649,12.091,12.3406,17.1922,28.7755,24.0348,162.667,27.0434,13.7138,21.9323,16.8887,1.94348,57.9972,15.45,13.3548,21.8752,13.6214,28.9251,9.63606,9.23467,51.183,4.84731,28.9251,19.8432,14.7755,21.5282,18.1795,10.9605,9.79215,14.1376,20.2497,2.88332,18.8959,15.2917,19.0743,13.2854,22.1321,8.91945,6.05863,23.9157,21.42,11.48,15.831,13.372,12.4611,19.3207,9.34227,18.7912,13.8543,1.9918,0.0,13.5746,105.622,26.0378,28.0389,13.0271,23.6714,24.4605
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1366714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_896663,69.7319,118.154,169.356,65.1199,164.328,229.005,190.786,205.228,166.181,95.9345,92.476,128.86,91.9339,78.6634,74.05,111.347,139.777,75.3033,101.779,109.113,192.675,151.264,1553.68,123.56,126.505,228.89,183.32,61.6787,414.38,154.808,70.2359,112.401,186.104,163.125,150.153,117.857,238.476,119.738,122.759,104.631,123.167,86.9054,110.277,65.9725,166.559,100.287,85.4647,75.1987,96.261,149.339,135.648,161.823,154.271,102.729,122.916,185.2,140.378,172.944,121.971,151.752,151.69,149.345,64.9884,86.245,125.855,62.0608,20.2565,86.1045,700.727,322.98,293.013,57.7881,148.902,254.435
DM_I_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_516278,21.62,76.7736,98.6547,44.9477,80.9966,19.0409,88.2691,143.319,71.5899,62.7186,59.5071,88.9633,66.4274,25.3453,26.9145,48.1287,76.3981,34.3016,68.4364,45.5905,114.256,86.9092,728.377,69.8277,78.2838,157.013,64.7314,42.0558,236.259,86.4718,30.0046,68.1886,55.1057,70.5684,84.9293,61.3779,227.449,71.0092,54.1374,52.8953,58.3106,57.6072,47.2791,43.0413,117.541,65.2169,49.3681,33.3294,49.9261,111.666,71.5689,75.9019,61.1362,45.256,62.3193,106.116,112.87,139.869,67.2445,80.4195,75.5356,72.6781,41.95,47.8365,50.5821,28.03,15.9919,49.97,347.621,125.555,169.021,38.8807,86.6895,94.6416
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_979089,0.0,19.7964,8.31485,1.6392,3.126,1.05514,0.0,3.15224,0.0,1.08184,0.0,1.0489,0.00584013,4.089,1.32978,4.23723,3.99342,5.23402,0.0,2.33712,0.0,0.0,0.0,2.06614,1.04128,0.0,13.6034,5.18357,11.1525,5.34084,1.06108,0.0,3.13756,0.0,3.05574,4.24666,1.13776,5.00024,2.09014,4.73955,4.20897,0.0,0.0,0.0,9.29622,8.18651,5.14783,5.29284,3.57996,3.08762,6.38192,1.0403,0.0,2.58649,9.07392e-06,0.0,0.0,2.97723,1.75156,1.0516,5.28177,3.24558,0.0,2.17428,5.41336,1.02138,0.0,1.05247,63.3972,2.25419,3.0763,2.0673,1.06927,3.25027
NI_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_808360,12.1839,37.7151,69.4773,14.8174,46.5491,43.1168,61.2368,82.0785,47.7393,25.2141,46.8944,31.5132,6.37821,15.2291,27.011,34.3538,50.3818,18.4411,15.1353,38.3297,82.3433,38.2731,497.366,42.9576,43.1158,69.9998,52.5172,20.1242,108.497,61.8203,7.44912,55.5827,58.9825,38.4063,65.6491,32.0479,75.1318,51.5951,34.5875,28.7321,22.2117,38.6178,37.7686,21.717,68.633,35.5766,18.3348,19.0741,23.1925,65.6464,74.7696,28.0848,28.2281,46.7246,5.98556,53.1019,47.3628,63.3107,57.835,49.0223,20.2706,27.6107,12.6995,12.623,38.8615,18.7509,9.93862,16.852,227.67,76.1313,76.3675,16.3914,39.1319,72.3911
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_548758,4.3075,26.3175,25.2169,6.17486,22.5153,85.6077,48.8884,18.0411,31.0922,15.6339,13.5349,3.31958,25.9232,24.7187,15.6775,16.6756,0.0,6.23412,16.6982,22.2027,34.9984,20.9571,173.681,34.3891,39.7249,35.9642,36.9096,6.75246,92.462,14.6607,5.22124,27.6633,30.0455,7.12689,10.1984,18.3536,13.1026,26.3472,21.5687,15.875,26.0649,2.76499,22.7864,7.34294,27.5543,20.8086,24.4645,19.9945,4.09995,26.7916,24.8609,34.927,8.94267,4.24183,28.4797,26.4891,31.0081,36.9702,11.5928,12.4814,24.7169,18.968,5.69516,8.55443,22.8808,8.44936,3.66942,27.5559,126.86,44.9479,45.4548,11.2659,34.325,45.2516
NI_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_831978,0.0,0.0,2.1552,0.0,0.0,0.0,1.11568,0.0,0.0,0.0,0.0,2.106,1.05374,0.0,1.08474,1.10975,7.78168,1.05576,0.0,1.06562,0.0,2.07017,0.0,0.0,2.03758,0.0,3.14961,2.10313,3.09967,1.07867,0.0,0.0,1.05719,0.0,3.14372,0.0,0.0,3.15884,0.0,0.0,0.0,0.0,0.0,0.0,1.17061,0.0,0.0,0.0,2.14053,0.0,0.0,0.0,0.0,0.0,2.04607,0.0,0.0,0.0,0.0,1.05739,0.0,6.46996,0.0,2.09976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08521
NI_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_873531,33.8659,76.2297,99.5437,17.3323,83.3626,58.6775,92.725,67.6697,72.9642,61.4509,62.5518,29.5476,47.0843,16.8192,22.376,64.0863,92.2556,30.6345,60.9314,44.6946,100.974,50.7135,649.326,67.8512,123.866,115.593,94.28,33.4037,212.744,64.7752,23.8636,47.6199,26.2893,72.9594,62.4872,38.0026,69.4167,44.7215,63.7581,35.4889,57.4761,11.1907,37.8842,47.1899,128.989,51.422,53.9534,26.0209,34.0963,67.7788,46.0591,74.795,47.7185,56.2702,67.2866,42.8383,82.789,71.625,47.4396,86.3066,78.523,79.3244,24.1063,37.4076,44.6655,20.9888,5.38711,44.0601,323.463,124.617,106.735,28.9573,44.2398,93.9249
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_959416,6.02011,0.0,1.34577,0.557646,9.71907,0.0,0.0,0.0,0.0,1.24789,0.0,0.536922,0.0,0.0,0.0,0.0,2.36903,0.0,0.0,0.0,0.0,2.25606,0.0,0.0,0.0,1.15671,1.12569,0.0,4.35861,0.0,0.663712,0.0,0.0,0.0,0.0,1.34183,0.0,0.0,6.84275,0.694111,0.0,0.0,0.0,0.0,0.0,0.0,0.527733,0.0,1.1684,0.0,0.0,0.0,0.0,4.61739,0.0,0.0,0.0,1.15428,2.09685,0.535637,1.08921,5.7341,1.05722,4.45429,0.0,0.0,0.518648,0.0,0.0,2.42407,1.07672,0.0,3.4579,2.40943
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_797793,9.1576,23.4334,20.1352,0.0,21.8253,8.84883,41.0931,16.611,12.5785,18.4783,21.1766,36.0116,8.22584,8.5645,4.42388,34.6572,21.4467,8.20243,12.1313,9.36656,21.6008,4.75532,187.157,0.0,0.0,6.50976,16.0085,3.66491,43.4987,18.3316,9.3103,4.40971,14.5649,23.6492,29.511,17.2341,28.2141,31.2862,29.179,10.7731,23.6729,0.0,8.83247,10.6075,15.3477,21.8924,28.2927,12.0092,10.1834,33.0128,19.1503,34.4717,15.083,25.022,8.9157,22.9956,21.8622,5.1606,25.2329,37.319,29.9293,10.53,12.2791,12.4587,25.078,19.2022,0.0,10.6595,113.875,43.8033,36.6698,4.54297,16.2368,22.2584
I_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_906283,0.0,0.0,0.0,0.0,3.57272,0.0,0.0,5.38107,0.0,0.0,0.512358,1.05156,0.0,0.0,1.06612,3.78225,0.00118338,0.0,0.0,0.0,0.0,1.03509,0.0,0.0,0.0,0.0,2.25597,0.0,0.0,2.41991,1.06595,1.34121,0.0,0.0,1.24459,1.04509,0.0,2.55949,0.0,0.0,0.0,1.0341,0.0,0.0,0.0,4.12306,1.043,0.0,4.23051,2.10174,3.36711,2.16348,0.0,1.07353,0.0,0.0,0.0,0.0,1.07588,0.0,0.0,1.0484,0.0,0.0,0.0,0.0,2.02039,1.1146,9.3076,0.0,5.21459,0.0,0.0,0.0
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_976212,11.4859,38.1849,18.3706,21.5536,34.5476,33.399,18.4328,20.5904,16.52,14.8771,14.8887,18.7676,18.5468,8.91616,14.5767,23.883,13.9422,19.2151,29.3246,17.4857,28.2754,19.9013,140.935,24.482,4.40837,28.9914,14.6107,14.0002,51.6534,18.8754,1.77381,11.5269,22.3264,12.1322,7.32288,10.787,57.4054,15.2445,10.0394,10.2273,13.9533,9.75365,14.712,7.76191,25.1512,10.6195,9.69877,5.69153,15.3221,7.31394,39.5788,23.7792,14.3076,18.4042,10.1521,23.0543,9.2458,31.9457,4.03983,18.88,29.4068,13.4979,7.81544,15.8333,21.7133,7.87458,0.682728,16.2656,94.3291,28.7636,41.2445,9.58133,12.9828,18.3947
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1592871,39.1179,67.1867,79.0067,32.3005,73.6734,32.0426,103.018,93.7786,65.6261,58.7078,46.129,65.4077,44.1318,26.8305,56.918,71.6924,74.3781,43.0636,103.553,52.3497,116.622,68.2003,652.555,74.9386,48.9189,120.403,88.8613,22.5784,221.032,98.7017,30.1247,40.9968,67.1313,45.2707,74.0197,55.1187,147.242,82.4092,62.6372,35.9054,65.285,45.9721,47.052,44.2257,72.4505,51.4853,51.4457,20.2779,32.3937,90.7988,85.1328,59.3409,49.7645,42.4144,35.4141,77.3334,88.4102,81.3116,68.7594,61.4469,81.6022,72.2426,31.5389,45.1565,60.8199,30.2386,9.80591,34.0497,308.918,129.509,133.825,37.7568,77.8663,108.091
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1046351,47.8794,63.9471,99.6316,31.7866,59.3861,69.8659,130.075,107.089,86.6632,49.5547,51.9215,78.4561,40.4647,49.1476,44.2822,57.3242,84.974,43.5325,90.065,53.7932,117.508,76.0757,852.32,80.5011,54.4406,98.1545,81.1675,32.7069,212.884,63.7041,19.6152,50.5225,68.0335,42.0766,70.9836,46.5459,102.014,83.2853,66.0968,41.4085,63.3977,39.11,53.7145,28.0765,67.1158,57.0547,56.8185,23.1601,44.8778,81.8426,58.4954,64.6354,60.2875,64.5245,79.8251,69.4748,94.6822,58.7945,63.9886,74.5496,58.2462,86.7352,25.0057,35.2655,48.3738,26.5004,11.5804,35.2422,309.109,116.323,167.922,39.1418,64.5047,90.5953
DM_I_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_629346,1.63611,1.70823,9.00372,0.0,8.63097,0.0,5.23411,15.4086,10.6392,2.04051,10.08,22.0235,0.0,3.31418,0.0,4.94336,3.48934,3.52113,2.34766,5.5859,21.1814,5.15737,62.6286,0.0,11.9528,25.2652,1.64697,5.02985,18.0295,10.572,4.63405,1.46054,3.8657,4.73534,7.67728,15.2492,24.9474,2.31723,2.98378,0.0,10.243,6.79619,0.0,4.98043,10.9884,0.0,0.0,0.0,0.0,10.041,1.67257,8.73466,4.15624,0.0,7.0973,5.35475,1.9273,3.10891,6.49234,7.46667,12.1119,4.21988,3.89697,5.95549,7.58139,3.38634,0.0,3.59306,14.5866,3.63647,7.47952,1.52201,1.74762,3.77966
DM_I_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_841188,8.0094,20.005,22.3529,10.8156,26.0191,14.1106,10.7813,19.0383,14.7974,0.0,0.0,30.8288,18.3245,3.29162,9.89864,11.3815,11.1094,16.7859,16.6499,15.9072,26.3274,18.7768,237.246,12.3529,52.3624,32.6477,25.672,11.0102,70.9869,30.6171,11.0639,12.3682,16.221,25.1878,10.9787,26.1556,12.0145,17.145,7.4132,3.11534,17.3829,8.92171,18.6372,13.3216,10.0733,5.19232,18.5612,14.9906,15.3184,10.4736,8.71184,11.9636,30.0074,12.5227,2.68789,23.4655,41.4686,56.362,22.0835,27.8189,17.8738,5.59832,7.09775,4.94442,23.1489,11.4064,0.0,10.9808,90.0291,26.312,23.5932,5.34921,16.4804,36.8625
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1593206,17.6059,17.2531,32.8866,8.89828,33.827,28.5301,34.9629,36.8305,13.4181,18.1629,31.449,36.0974,19.2623,10.5668,11.2676,18.9999,17.983,20.9698,13.9018,24.7616,24.5201,27.615,272.012,14.9515,33.6048,19.182,32.8991,10.0044,87.5845,29.0575,9.69935,14.1802,28.5434,20.425,26.9508,30.1182,27.6564,8.03274,32.9629,17.143,26.3578,6.83274,11.3129,7.6416,16.0013,12.9614,10.8279,18.369,11.2031,34.9683,16.1699,31.1995,21.6807,26.5647,12.4937,52.7782,30.5445,48.9099,23.4196,34.2177,27.3755,25.4597,7.98141,14.876,30.1059,4.58971,0.0,21.1275,102.259,46.8019,38.389,7.71145,11.9576,34.6522
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_892822,56.4057,328.242,342.113,53.2118,503.845,0.0,267.579,280.631,327.237,115.251,132.295,175.505,43.2783,56.6049,75.7342,18.3207,447.148,220.878,57.0712,145.611,282.597,201.674,782.245,45.7633,40.905,215.97,126.417,8.17182,614.928,231.29,36.3849,124.382,51.4823,162.288,54.1034,61.1041,194.72,96.002,269.841,227.334,98.9883,66.0344,236.039,76.2148,405.702,122.183,194.797,42.1274,327.377,274.233,31.0881,233.093,23.0818,107.079,5.78482,0.0,141.495,84.036,187.342,344.68,170.116,258.734,65.8245,74.3753,17.5968,59.7596,35.0977,122.881,1116.83,427.881,82.7338,107.624,226.216,410.851
DM_I_48H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_885198,0.0,2.10556,1.85604,0.0,0.0,2.61116e-07,0.0,0.0,0.0,0.0,4.5573,0.0,0.0,0.0,0.361579,0.0,0.0,0.0,0.0,0.41974,0.352802,0.0,0.0740812,0.0,0.0,0.383634,2.13264,0.0,7.39305,0.0,0.355315,0.0,0.0,0.0,0.0,0.354445,0.0,6.36501,0.0,1.38284,1.02895,0.0,0.696849,0.0,0.0,0.0,0.706475,0.0,11.1317,0.0,2.40094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10622,1.06331,0.0,1.17762,0.0,0.0,0.0,0.0,8.73712,3.73368,0.0,1.08219,0.0,0.0
BL_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1728708,0.0,3.73436,0.0,3.22567,2.07308,0.0,4.22674,3.14991,1.05372,1.0804,9.85346,4.17394,1.06297,0.0,0.0,3.16186,2.0984,1.19989,0.0,1.03863,7.99106,0.0,0.0,1.03008,0.0,0.0,1.46633,2.06122,1.03426,3.14302,2.35707,0.0,0.0,0.0,1.01858,1.39144,0.0,0.0,4.13836,1.05188,1.33518e-06,1.01904,1.07432,3.33452,3.09874,0.0,2.05913,0.0,2.38422,4.61443,1.07957,0.0,1.02972,4.41041,0.0,4.1573,0.0,2.04817,4.30523,1.03948,2.73422,4.70656,3.05439,4.32971,0.0,0.0,1.05774,1.03812,4.68382,0.0,0.0,0.0,0.0,3.19808
NI_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_835906,41.0847,73.474,128.507,21.7426,99.8024,58.2793,125.419,143.351,105.78,85.0422,55.0306,64.2004,68.7602,39.7203,40.8804,85.9721,89.8737,56.3627,80.171,77.4528,120.509,103.863,1410.65,83.2284,84.7382,111.153,101.072,38.6175,295.558,110.339,27.9496,60.8789,49.9821,68.5676,67.0927,69.1414,148.237,88.3524,90.7222,71.822,85.9667,50.2559,70.1241,63.115,93.2925,42.5717,56.0072,42.0729,40.4215,89.8294,92.6979,92.3556,68.6317,51.5709,54.6283,106.726,83.0472,91.5544,83.3732,77.4287,88.623,91.0559,41.6663,64.9551,43.8453,26.8336,12.1743,54.0179,439.784,161.605,164.287,52.4094,100.528,168.063
NI_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1073425,21.1032,44.2153,61.3034,5.70372,45.2565,103.082,75.8255,69.9744,63.6978,34.1394,38.2645,40.7093,26.0763,26.1371,49.749,39.4471,59.3572,23.5916,31.0412,44.8309,71.7128,18.1907,481.565,47.0243,91.0638,78.2048,68.0886,23.6609,182.817,42.2289,15.0379,47.0634,26.259,42.5507,23.025,25.6371,93.1729,37.1857,21.1829,19.7346,27.0017,17.3664,40.0015,42.5713,57.8972,41.7782,34.344,26.8047,27.6558,40.7144,26.6163,63.709,45.0159,30.033,39.7327,101.887,18.9218,38.4374,27.5108,54.1425,50.7755,49.7133,10.689,29.0562,55.8241,8.6585,8.39197,34.6613,237.378,80.5627,61.7162,23.5817,52.4794,78.773
NI_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_667557,20.0949,50.9562,53.0946,25.1078,95.9278,0.000131397,102.615,50.7127,57.1054,58.8801,23.4459,102.384,59.4899,1.03132,49.3625,28.6558,8.95199,16.5702,47.2774,38.5179,116.694,87.6487,667.327,60.4124,125.091,93.0248,70.4276,69.3691,197.596,33.4723,21.2932,54.4923,43.5977,40.3136,22.8883,26.0684,187.238,59.4079,53.9627,59.33,26.3436,27.0157,41.347,54.1727,68.984,30.3914,57.6458,17.4717,27.3127,110.23,50.307,83.6488,19.4612,43.9298,65.2389,14.485,56.3731,33.4315,29.4351,98.5374,54.1368,64.0836,22.4291,3.86721,17.8558,38.3184,1.00597e-08,33.4866,396.193,160.589,157.595,44.5678,62.5099,108.983
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_979933,1.94153,5.64313,1.55858,1.45637,1.72548,0.0,0.0,1.25174,0.0,2.16368,0.0,0.0,0.0,0.00374362,0.0,3.04684,0.604746,5.14366,0.0,0.0,11.7341,0.0,0.0,0.0,0.0,5.69656,0.699327,1.31656,0.0,0.0,1.41892,1.58365,1.39256,0.0,0.0,0.0,0.0,1.79593,4.18028,0.0,0.0,0.0,0.0,1.07186,0.0,0.0,5.62291,0.529284,0.634442,12.6788,1.06365,0.102179,0.0,2.59031,0.0,0.0,0.0,0.0,3.01317,0.0,7.55036,1.17081,1.01981,0.0,0.0,0.0,0.0,0.0,2.20096,3.13114,0.0,1.03365,1.04622,0.0
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_392519,42.6725,76.608,89.4657,28.6125,100.006,20.7578,102.791,101.266,78.0958,74.0638,50.144,46.8457,58.8569,40.5461,35.3768,60.6743,81.6956,42.4542,63.6639,49.7181,120.278,60.8335,775.328,76.5799,88.2324,122.715,60.6848,33.259,251.604,68.2943,17.2778,47.1178,49.7862,48.3824,66.0772,54.7886,123.95,72.4815,71.2619,51.2207,52.8732,28.8525,57.4459,55.1606,101.924,39.9489,43.4798,33.0008,33.4132,67.6674,41.6416,79.3573,63.1929,67.6617,73.4925,80.5418,66.1968,88.7239,70.9738,66.3757,87.9109,64.554,31.024,36.9214,55.6373,35.9628,9.34985,49.6609,301.997,148.014,133.07,29.519,71.0702,79.5858
NI_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_307144,15.1343,34.3693,40.3571,22.2461,46.3556,36.8205,45.4926,59.5914,40.4302,25.2608,36.3841,26.2666,38.4345,9.09769,24.2901,27.2356,41.4184,17.1666,31.2888,24.2991,55.6635,41.4563,515.636,46.55,47.6031,48.136,45.625,12.1116,130.101,44.4766,16.1479,35.4186,46.6479,24.2418,16.1997,24.1984,71.0916,44.3746,31.2498,34.3519,40.4124,28.3668,28.2887,22.3486,54.3845,19.2143,31.271,13.1847,30.3105,21.3076,34.3382,45.5028,33.3541,35.3038,33.4413,43.5915,44.4002,50.4196,32.4282,40.564,41.3774,40.4014,28.3547,26.2066,32.4735,13.1244,1.01146,28.3997,185.25,66.7428,106.294,13.0958,29.2975,53.7269
DM_NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_855456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_911834,7.0,7.02172,15.0,8.0,15.0,6.0,19.0444,30.0,14.0,12.0,13.0,19.0,7.0,9.0,16.1027,16.0615,12.0,5.05962,11.0,10.0,25.0,15.0468,121.098,16.0,18.2154,21.0521,20.0,8.0,51.0523,17.0,1.0,13.1573,4.0,19.0,5.03695,6.0,37.0,15.0434,8.05766,9.0,13.0498,5.0,14.1222,9.08942,10.1866,12.0,7.0,12.0886,8.04873,13.0367,9.05584,6.03381,12.0,9.03764,10.0516,9.0,18.0,19.0554,14.0864,13.0376,15.0,17.0,1.0,15.0,22.0,2.0,1.0,18.0845,75.2449,38.1186,27.0825,7.0,25.1401,20.0382
DM_I_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_667581,8.95415,25.2722,10.9021,0.0,4.71793,2.11993,13.2297,15.3773,7.13049,6.26435,14.7517,6.77535,10.6177,3.50399,3.7776,12.3929,10.8465,14.1215,10.6104,10.7469,12.1728,19.3211,101.711,2.40188,6.68669,12.7815,15.6985,5.08885,27.9044,5.0394,1.35777,6.73506,8.70586,4.82575,5.90873,6.35244,3.11859,9.30163,18.4968,5.33019,5.72548,0.0,4.30069,11.6515,11.1069,7.02225,17.7644,1.48845,3.2619,15.3735,11.9341,12.7678,7.37206,5.6936,12.7293,7.78302,4.48351,13.5347,8.89538,6.85465,6.64692,3.31546,0.0,10.952,13.8607,8.76493,4.1421,4.95417,49.4654,12.3788,25.3211,6.90748,10.2547,16.3116
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_403947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
